A,E,O,12Z,Combat Engineering Senior Sergeant,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
A,E,O,13A,Field Artillery Basic,55-3014.00,Artillery and Missile Crew Members
A,E,O,13C,Tactical Automated Fire Control Systems Specialist,55-3014.00,Artillery and Missile Crew Members
A,E,O,13E,Cannon Fire Direction Specialist,55-3014.00,Artillery and Missile Crew Members
A,E,O,13M,Multiple Launch Rocket System (MLRS) Crewmember,55-3014.00,Artillery and Missile Crew Members
A,E,O,13N,LANCE Crewmember,55-3014.00,Artillery and Missile Crew Members
A,E,O,13S,Field Artillery Surveyor,17-3031.01,Surveying Technicians
A,E,O,13W,Field Artillery Meteorological Crewmember,19-4099.00,"Life, Physical, and Social Science Technicians, All Other"
A,E,O,13W,Field Artillery Target Acquisition Senior Sergeant,55-2012.00,First-Line Supervisors of Weapons Specialists/Crew Members
A,E,O,13Y,Cannon/Missile Senior Sergeant,55-2012.00,First-Line Supervisors of Weapons Specialists/Crew Members
A,E,O,14D,HAWK Missile System Crewmember,55-3014.00,Artillery and Missile Crew Members
A,E,O,14J,"Air Defense Command, Control, Communications, Computers and Intelligence Tactical Operations Center Enhanced Operator/Maintainer",55-3015.00,Command and Control Center Specialists
A,E,O,14L,AN/TSQ-73 Air Defense Artillery Command and Control System Operator/Maintainer,55-3015.00,Command and Control Center Specialists
A,E,O,14M,Man Portable Air Defense System Crewmember (RC),55-3014.00,Artillery and Missile Crew Members
A,E,O,14R,BRADLEY LINEBACKER Crewmember,55-3013.00,Armored Assault Vehicle Crew Members
A,E,O,15A,Aviation Life Support Systems Repairer,49-9099.00,"Installation, Maintenance, and Repair Workers, All Other"
A,E,O,15B,SERGEANT Missile Crewman,55-3014.00,Artillery and Missile Crew Members
A,E,O,15D,LANCE Crewmember/MLRS Sergeant,55-3014.00,Artillery and Missile Crew Members
A,E,O,15E,PERSHING Missile Crewmember,55-3014.00,Artillery and Missile Crew Members
A,E,O,15F,HONEST JOHN Rocket Crew Member,55-3014.00,Artillery and Missile Crew Members
A,E,O,15M,UH-1 Helicopter Repairer (RC),49-3011.00,Aircraft Mechanics and Service Technicians
A,E,O,15X,AH-64A Armament/Electrical Systems Repairer,49-2091.00,Avionics Technicians
A,E,O,15Z,Field Artillery Missile-Rocket Senior Sergeant,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
A,E,O,16B,HERCULES Missile Crew Member,55-3014.00,Artillery and Missile Crew Members
A,E,O,16C,HERCULES Fire Control Crewman,55-3014.00,Artillery and Missile Crew Members
A,E,O,16D,HAWK Missile Crewmember,55-3014.00,Artillery and Missile Crew Members
A,E,O,16E,HAWK Fire Control Crewmember,55-3014.00,Artillery and Missile Crew Members
A,E,O,16F,Light Air Defense Artillery Crewmember (Reserve Forces),55-3014.00,Artillery and Missile Crew Members
A,E,O,16G,ROLAND Systems Crewmember (Reserve Forces),55-3014.00,Artillery and Missile Crew Members
A,E,O,16H,Air Defense Artillery Operations & Intelligence Assistant,55-3019.00,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other"
A,E,O,16J,Defense Acquisition Radar Operator,55-3017.00,Radar and Sonar Technicians
A,E,O,16L,SGT YORK Air Defense Gun Crewmember,55-3014.00,Artillery and Missile Crew Members
A,E,O,16P,CHAPARRAL Crewmember,55-3014.00,Artillery and Missile Crew Members
A,E,O,16R,VULCAN Crewmember,55-3014.00,Artillery and Missile Crew Members
A,E,O,16S,Man Portable Air Defense Systems (MANPADS) Crewmember,55-3014.00,Artillery and Missile Crew Members
A,E,O,16T,PATRIOT Missile Crewmember,55-3014.00,Artillery and Missile Crew Members
A,E,O,16X,Air Defense (Reporting Code),55-3014.00,Artillery and Missile Crew Members
A,E,O,16Z,Air Defense Artillery Senior Sergeant,55-2012.00,First-Line Supervisors of Weapons Specialists/Crew Members
A,E,O,17A,Combat Surveillance & Target Acquisition Crewman,55-3014.00,Artillery and Missile Crew Members
A,E,O,17B,Field Artillery Radar Crewmember,55-3017.00,Radar and Sonar Technicians
A,E,O,17C,Field Artillery Target Acquisition Specialist,55-3014.00,Artillery and Missile Crew Members
A,E,O,17D,Flash Ranging Crewman,55-3014.00,Artillery and Missile Crew Members
A,E,O,17E,Field Illumination Crewman,55-3014.00,Artillery and Missile Crew Members
A,E,O,17K,Ground Surveillance Radar Crewman,55-3017.00,Radar and Sonar Technicians
A,E,O,17L,Aerial Sensor Specialist (RC),55-3019.00,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other"
A,E,O,17M,Remote Sensor Specialist,55-3019.00,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other"
A,E,O,17Z,Combat Surveillance & Target Acquisition NCO,55-2012.00,First-Line Supervisors of Weapons Specialists/Crew Members
A,E,O,19E,M48-M60 Armor Crewman,55-3013.00,Armored Assault Vehicle Crew Members
A,E,O,19F,M48/M60 Tank Driver,55-3013.00,Armored Assault Vehicle Crew Members
A,E,O,19G,Armor Reconnaissance Vehicle Crewman,55-3013.00,Armored Assault Vehicle Crew Members
A,E,O,19H,Armor Reconnaissance Vehicle Driver,55-3013.00,Armored Assault Vehicle Crew Members
A,E,O,19J,M60A2 Armor Crewman,55-3013.00,Armored Assault Vehicle Crew Members
A,E,O,19L,XM1 Tank Driver,55-3013.00,Armored Assault Vehicle Crew Members
A,E,O,21B,Combat Engineer,47-4099.00,"Construction and Related Workers, All Other"
A,E,O,21C,Bridge Crewmember,47-4099.00,"Construction and Related Workers, All Other"
A,E,O,21D,Diver,49-9092.00,Commercial Divers
A,E,O,21E,Construction Equipment Operator,47-2073.00,Operating Engineers and Other Construction Equipment Operators
A,E,O,21F,Crane Operator,53-7021.00,Crane and Tower Operators
A,E,O,21G,Quarrying Specialist (RC),47-5051.00,"Rock Splitters, Quarry"
A,E,O,21H,Construction Engineering Supervisor,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
A,E,O,21J,General Construction Equipment Operator,47-2073.00,Operating Engineers and Other Construction Equipment Operators
A,E,O,21K,Plumber,47-2152.02,Plumbers
A,E,O,21L,Lithographer,51-5112.00,Printing Press Operators
A,E,O,21M,Firefighter,33-2011.01,Municipal Firefighters
A,E,O,21N,Construction Equipment Supervisor,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
A,E,O,21P,Prime Power Production Specialist,51-8021.00,Stationary Engineers and Boiler Operators
A,E,O,21Q,Powerline Distribution Specialist (RC),49-9051.00,Electrical Power-Line Installers and Repairers
A,E,O,21R,Interior Electrician,47-2111.00,Electricians
A,E,O,21R,SERGEANT Firing Set Repairman,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
A,E,O,21S,Topographic Surveyor,17-3031.01,Surveying Technicians
A,E,O,21S,SERGEANT Missile Guidance Repairman,49-2091.00,Avionics Technicians
A,E,O,21T,Technical Engineer,17-3022.00,Civil Engineering Technicians
A,E,O,21T,SERGEANT Test Equipment Repairman,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,21U,Topographic Analyst,17-3031.02,Mapping Technicians
A,E,O,21U,SERGEANT Maintenance Chief,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
A,E,O,21V,Concrete and Asphalt Equipment Operator,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
A,E,O,21W,Carpentry and Masonry Specialist,47-2031.01,Construction Carpenters
A,E,O,21X,General Engineering Supervisor,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
A,E,O,21Y,Geospatial Engineer,17-1021.00,Cartographers and Photogrammetrists
A,E,O,21Z,Combat Engineering Senior Sergeant,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
A,E,O,23R,HAWK Missile System Mechanic,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,24C,HAWK Firing Section Mechanic,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,24D,HAWK Missile Launcher Mechanic,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,24E,HAWK Fire Control Mechanic (RC),49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,24G,HAWK Information Coordination Central Mechanic,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,24H,HAWK Fire Control Repairer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,24K,HAWK Continuous Wave Radar Repairer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,24M,VULCAN System Mechanic,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,24N,CHAPARRAL System Mechanic,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,24R,HAWK Master Mechanic,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,24T,PATRIOT Operator System Mechanic,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,25D,Telecommunications Operator-Maintainer,43-2011.00,"Switchboard Operators, Including Answering Service"
A,E,O,25D,BIRDIE Repairman,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
A,E,O,25D,Telecommunications Operator-Maintainer,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
A,E,O,25F,Network Switching Systems Operator-Maintainer,27-4013.00,Radio Operators
A,E,O,25F,Network Switching Systems Operator-Maintainer,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
A,E,O,25J,Operations Central Repairer,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
A,E,O,25S,Still Documentation Specialist,27-4021.00,Photographers
A,E,O,25Y,Information Systems Chief,15-1142.00,Network and Computer Systems Administrators
A,E,O,25Y,Information Systems Chief,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
A,E,O,26M,Aerial Surveillance Radar Repairer (RC),49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
A,E,O,26N,Aerial Surveillance Infrared Repairer (RC),49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
A,E,O,26Y,SATCOM Equipment Repairer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,27B,Land Combat Support System Test Specialist,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,27E,Land Combat Electronic Missile System Repairer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,27F,VULCAN Repairer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,27G,CHAPARRAL/REDEYE Repairer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,27H,HAWK Field Maintenance/Firing Section Repairer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,27K,HAWK Fire Control/Continuous Wave Radar Repairer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,27M,Multiple Launch Rocket System (MLRS) Repairer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,27N,Forward Area Alerting Radar (FAAR) Repairer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,27T,AVENGER System Repairer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,27X,PATRIOT System Repairer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,27Z,Missile Systems Maintenance Chief,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
A,E,O,29E,Radio Repairer,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
A,E,O,29J,Teletypewriter Equipment Repairer,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
A,E,O,29M,Tactical Satellite/Microwave Repairer,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
A,E,O,29N,Switching Central Repairer,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
A,E,O,29S,Communications Security Equipment Repairer,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
A,E,O,29V,Microwave Systems Operator/Repairer,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
A,E,O,29W,Electronics Maintenance Supervisor,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
A,E,O,29Z,Electronics Maintenance Chief,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
A,E,O,31C,Radio Operator-Maintainer,27-4013.00,Radio Operators
A,E,O,31F,Network Switching Systems Operator-Maintainer,27-4013.00,Radio Operators
A,E,O,31F,Network Switching Systems Operator-Maintainer,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
A,E,O,31G,Tactical Communications Chief,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
A,E,O,31J,Teletypewriter,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
A,E,O,31K,Combat Signaler,27-4013.00,Radio Operators
A,E,O,31L,Cable Systems Installer-Maintainer,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
A,E,O,31L,Cable Systems Installer-Maintainer,49-9052.00,Telecommunications Line Installers and Repairers
A,E,O,31M,Multichannel Transmission Systems Operator,27-4013.00,Radio Operators
A,E,O,31N,Communications Systems/Circuit Controller,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
A,E,O,31P,Microwave Systems Operator-Maintainer,27-4013.00,Radio Operators
A,E,O,31P,Microwave Systems Operator-Maintainer,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
A,E,O,31P,Microwave Systems Operator-Maintainer,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
A,E,O,31Q,Tactical Satellite Microwave Systems Operator,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
A,E,O,31R,Multichannel Transmission Systems Operator-Maintainer,27-4013.00,Radio Operators
A,E,O,31R,Multichannel Transmission Systems Operator-Maintainer,43-2099.00,"Communications Equipment Operators, All Other"
A,E,O,31R,Multichannel Transmission Systems Operator-Maintainer,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
A,E,O,31R,Multichannel Transmission Systems Operator-Maintainer,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
A,E,O,31S,Satellite Communications Systems Operator-Maintainer,43-2099.00,"Communications Equipment Operators, All Other"
A,E,O,31S,Satellite Communications Systems Operator-Maintainer,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
A,E,O,31S,Satellite Communications Systems Operator-Maintainer,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
A,E,O,31S,Satellite Communications Systems Operator-Maintainer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
A,E,O,31T,Satellite/Microwave Systems Chief,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
A,E,O,31U,Signal Support Systems Specialist,27-4013.00,Radio Operators
A,E,O,31U,Signal Support Systems Specialist,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
A,E,O,31U,Signal Support Systems Specialist,49-9052.00,Telecommunications Line Installers and Repairers
A,E,O,31V,UL Communications Maintainer,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
A,E,O,31W,Telecommunications Operations Chief,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
A,E,O,31X,Communications Systems Circuit Control Supervisor,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
A,E,O,31Y,Telecommunications Systems Supervisor,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
A,E,O,31Z,Senior Signal Sergeant,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
A,E,O,32D,Communications Systems Circuit Controller,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
A,E,O,33M,EW/Intercept Strategic System Analyst and Command and Control Subsystem Repairer,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
A,E,O,33P,EW/Intercept Strategic Receiving Subsystems/Repairer,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
A,E,O,33R,Electronic Warfare/Intercept Aviation Systems Repairer,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
